58931,Elite
54529,Elite
50005,Elite
57339,Supp
54133,Elite
53237,Elite
58226,Elite
55919,Elite
50016,Elite
50336,Elite
58682,Elite
52505,Elite
58387,Elite
56715,Elite
59545,Elite
57003,Elite
56404,Elite
51247,Elite
51014,Elite
52560,Supp
57833,Elite
55403,Elite
50502,Elite
59146,Elite
54828,Elite
52964,Elite
58910,Supp
57832,Elite
58811,Elite
54433,Supp
57716,Elite
58050,Elite
56964,Supp
53882,Elite
50818,Supp
56284,Elite
55551,Supp
51796,Elite
54242,Elite
52853,Elite
59342,Elite
57990,Elite
50486,Supp
56898,Elite
53792,Elite
58383,Elite
57328,Elite
52189,Supp
51828,Elite
50127,Supp
50721,Elite
54633,Elite
51830,Elite
56881,Supp
54561,Supp
52912,Elite
57762,Elite
55277,Supp
54663,Elite
53137,Elite
58847,Elite
51137,Supp
58985,Elite
55427,Elite
54712,Supp
57928,Credit
54588,Supp
59536,Elite
51402,Supp
58868,Elite
54141,Supp
59686,Credit
58983,Elite
51640,Supp
58947,Supp
54914,Credit
53670,Supp
59618,Elite
52098,Credit
59870,Supp
54689,Supp
53549,Supp
50644,Supp
56034,Elite
56199,Credit
58812,Elite
50666,Elite
52696,Supp
53165,Elite
51384,Elite
50263,Credit
58344,Elite
57005,Credit
55369,Supp
58575,Elite
58095,Elite
58266,Supp
51288,Credit
57721,Elite
56849,Supp
56369,Elite
58251,Elite
59307,Elite
57689,Elite
51888,Elite
55514,Credit
53585,Supp
57766,Elite
51946,Supp
53446,Supp
50537,Credit
50403,Supp
58678,Supp
58820,Supp
52134,Supp
55077,Elite
58872,Elite
54558,Credit
51951,Supp
53027,Supp
57502,Elite
50515,Supp
57846,Supp
53228,Credit
52747,Credit
56081,Supp
52275,Supp
57265,Credit
53617,Supp
55799,Elite
56431,Credit
57724,Credit
57876,Credit
54382,Credit
54367,Credit
56062,Supp
58822,Elite
56541,Supp
58262,Supp
50242,Supp
58423,Credit
58135,Supp
55486,Supp
51420,Elite
54887,Elite
55761,Credit
59511,Elite
51104,Supp
52798,Elite
53420,Elite
58205,Elite
51772,Credit
52996,Credit
51220,Elite
57955,Supp
53513,Elite
54398,Supp
59815,Elite
55862,Elite
54700,Supp
51648,Credit
57293,Elite
59913,Elite
50289,Supp
54306,Supp
54869,Elite
51075,Elite
52897,Credit
55595,Supp
59746,Supp
58474,Credit
55349,Elite
53011,Elite
52228,Elite
51273,Credit
51175,Elite
56853,Supp
57735,Elite
58615,Credit
52326,Supp
52014,Supp
52548,Supp
58576,Supp
56622,Supp
53054,Credit
51120,Elite
54084,Supp
54054,Elite
52583,Credit
56681,Credit
55607,Elite
51800,Elite
55803,Supp
52787,Elite
51841,Supp
53997,Elite
59821,Credit
54479,Elite
59006,Elite
50230,Credit
51781,Supp
56928,Elite
57124,Credit
51788,Supp
55710,Credit
56319,Elite
57041,Credit
57423,Elite
55074,Supp
50134,Elite
59742,Credit
58689,Elite
51663,Credit
59395,Elite
54858,Credit
59633,Supp
58211,Elite
50840,Elite
57673,Supp
56405,Elite
56157,Elite
55319,Supp
52216,Supp
54062,Supp
53450,Supp
53117,Elite
52703,Credit
50775,Elite
54482,Elite
55434,Elite
57587,Elite
55765,Elite
52631,Supp
54777,Supp
51577,Elite
54036,Supp
54366,Elite
51982,Credit
50498,Supp
58758,Supp
50286,Elite
56902,Supp
53507,Elite
57894,Supp
55450,Supp
54362,Supp
54552,Credit
57565,Elite
51671,Supp
50992,Elite
55784,Credit
54612,Elite
55971,Credit
54343,Credit
57694,Elite
53626,Elite
55899,Elite
54969,Credit
52732,Credit
56973,Credit
56907,Credit
51563,Credit
59771,Credit
52923,Elite
51436,Credit
58216,Supp
59058,Elite
59573,Elite
53867,Supp
59084,Supp
53679,Credit
53241,Elite
55309,Elite
51868,Elite
55951,Elite
53884,Elite
58831,Elite
58093,Supp
55241,Elite
53674,Elite
55535,Supp
50541,Supp
51538,Supp
55757,Elite
52879,Supp
57886,Supp
59763,Supp
56500,Elite
59241,Supp
58448,Elite
53402,Supp
53705,Credit
56460,Credit
55056,Elite
51301,Elite
53836,Elite
54525,Supp
53534,Elite
53444,Elite
50373,Elite
56394,Supp
51525,Supp
55423,Supp
55990,Elite
53090,Elite
52054,Elite
52901,Credit
54947,Supp
53333,Elite
56922,Supp
56363,Elite
50947,Elite
53745,Credit
