50005,Elite
50016,Elite
50127,Supp
50230,Credit
50336,Elite
50486,Supp
50537,Credit
50606,Elite
50640,Elite
50755,Supp
50902,Credit
50916,Supp
50994,Supp
51054,Credit
51125,Credit
51173,Credit
51402,Supp
51488,Credit
51538,Supp
51640,Supp
51918,Credit
51956,Elite
52189,Supp
52216,Supp
52275,Supp
52475,Credit
52505,Elite
52592,Credit
52632,Credit
52653,Supp
52672,Elite
52696,Supp
52738,Supp
52964,Elite
52986,Credit
53088,Supp
53108,Credit
53122,Credit
53137,Credit
53166,Credit
53178,Credit
53237,Elite
53371,Supp
53450,Supp
53549,Supp
53585,Supp
53617,Supp
53621,Credit
53859,Supp
54112,Supp
54133,Elite
54343,Credit
54365,Supp
54421,Credit
54444,Supp
54525,Supp
54529,Elite
54561,Supp
54682,Supp
54712,Supp
54777,Supp
54828,Elite
54915,Supp
55004,Credit
55093,Supp
55444,Credit
55450,Supp
55535,Supp
55551,Supp
55608,Supp
55629,Supp
55673,Supp
55745,Credit
55809,Supp
55919,Elite
55982,Elite
56033,Credit
56063,Credit
56078,Elite
56081,Supp
56199,Credit
56404,Elite
56440,Credit
56566,Credit
56715,Elite
56849,Supp
56907,Credit
56922,Supp
57003,Elite
57125,Credit
57271,Supp
57339,Supp
57846,Supp
57886,Supp
57918,Supp
58038,Supp
58152,Supp
58157,Supp
58198,Supp
58226,Elite
58248,Elite
58251,Elite
58387,Elite
58486,Credit
58682,Elite
58810,Credit
58811,Elite
58858,Elite
58910,Supp
58931,Elite
58947,Supp
58996,Credit
59146,Elite
59214,Credit
59257,Credit
59260,Supp
59290,Credit
59414,Supp
59618,Elite
59633,Supp
59689,Elite
59785,Credit
59870,Supp
59998,Credit
54096,Credit
53145,Credit
57936,Credit
51416,Credit
57940,Credit
57941,Credit
55452,Credit
53151,Credit
55451,Credit
51409,Credit
51406,Credit
57960,Credit
57961,Credit
57965,Credit
55442,Credit
57974,Credit
51394,Credit
55420,Credit
53167,Credit
55418,Credit
57992,Credit
51380,Credit
53174,Credit
57995,Credit
51422,Credit
55407,Credit
57933,Credit
57921,Credit
55481,Credit
57879,Credit
53124,Credit
57884,Credit
